Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
117,42.0065,0.8401,100.0,445.0,549.94,1354.72,1127.36,3.91,5.71,138.97,2211.92,8328.89,1.02,42.29,130.39,2387.98,8090.57,9.3972,0.02,333,2212,100.0,10.48,6.3296,0
118,42.0029,0.84,100.0,445.0,549.77,1360.25,1126.08,3.91,5.72,139.04,2211.96,8329.37,1.02,42.24,130.5,2388.1,8088.49,9.387,0.02,332,2212,100.0,10.68,6.4226,0
119,42.0033,0.8409,100.0,445.0,549.68,1352.23,1134.33,3.91,5.71,138.75,2211.98,8331.51,1.02,42.19,131.14,2388.07,8096.73,9.4072,0.02,332,2212,100.0,10.46,6.4439,0
120,42.0012,0.84,100.0,445.0,549.54,1356.0,1131.2,3.91,5.72,138.41,2211.96,8331.84,1.02,42.18,130.73,2388.06,8090.9,9.3804,0.02,332,2212,100.0,10.52,6.345,0
121,42.0038,0.8401,100.0,445.0,550.14,1358.3,1122.79,3.91,5.71,138.25,2211.96,8329.25,1.02,42.41,130.73,2388.05,8088.86,9.3928,0.02,334,2212,100.0,10.53,6.323,0
122,10.0038,0.251,100.0,489.05,605.34,1515.96,1316.0,10.52,15.5,393.65,2319.05,8786.04,1.26,45.56,371.13,2388.24,8135.59,8.7074,0.03,371,2319,100.0,28.5,17.1003,0
123,35.0051,0.8414,100.0,449.44,556.34,1373.31,1130.69,5.48,8.0,193.9,2223.02,8358.71,1.02,42.14,182.69,2388.14,8075.75,9.3397,0.02,333,2223,100.0,14.76,8.8586,0
124,42.0033,0.8416,100.0,445.0,549.68,1354.93,1127.87,3.91,5.72,138.41,2212.01,8328.77,1.02,42.22,130.77,2388.12,8087.11,9.4108,0.02,333,2212,100.0,10.51,6.26,0
125,19.9987,0.7,100.0,491.19,607.4,1489.21,1259.37,9.35,13.66,334.4,2324.08,8725.44,1.08,44.54,314.31,2388.2,8067.69,9.2436,0.02,365,2324,100.0,24.2,14.4871,0
126,34.9982,0.8406,100.0,449.44,555.95,1373.42,1131.41,5.48,8.0,194.69,2223.09,8356.9,1.02,42.01,182.55,2388.2,8076.36,9.3493,0.02,334,2223,100.0,14.9,8.9727,0
127,35.0042,0.8417,100.0,449.44,556.15,1365.58,1133.84,5.48,8.0,194.84,2223.04,8352.21,1.02,42.09,182.84,2388.16,8077.84,9.3328,0.02,335,2223,100.0,14.71,8.8914,0
128,24.9987,0.6206,60.0,462.54,536.75,1269.77,1052.39,7.05,9.03,175.27,1915.49,8012.97,0.94,37.01,164.42,2028.3,7882.33,10.912,0.02,308,1915,84.93,14.27,8.622,0
129,10.0066,0.25,100.0,489.05,604.81,1499.85,1316.41,10.52,15.49,393.54,2319.0,8784.57,1.26,45.85,371.35,2388.2,8134.12,8.6826,0.03,370,2319,100.0,28.59,17.0816,0
130,24.9993,0.6206,60.0,462.54,537.08,1266.56,1055.21,7.05,9.03,175.84,1915.46,8020.07,0.94,36.72,164.4,2028.35,7885.32,10.9888,0.02,306,1915,84.93,14.15,8.609,0
131,25.0038,0.62,60.0,462.54,536.75,1269.36,1051.69,7.05,9.03,175.49,1915.48,8017.56,0.94,36.96,164.23,2028.37,7877.79,10.9906,0.02,309,1915,84.93,14.2,8.5948,0
132,9.9986,0.25,100.0,489.05,604.95,1507.85,1321.71,10.52,15.49,394.19,2319.03,8791.03,1.26,45.68,371.74,2388.22,8134.05,8.6688,0.03,370,2319,100.0,28.39,17.1453,0
133,0.0018,0.0,100.0,518.67,643.48,1588.94,1404.52,14.62,21.61,552.25,2388.14,9064.28,1.3,47.54,520.47,2388.12,8143.43,8.4508,0.03,395,2388,100.0,38.79,23.2326,0
134,25.0003,0.62,60.0,462.54,537.38,1269.91,1055.42,7.05,9.03,175.28,1915.48,8018.34,0.94,36.78,164.59,2028.35,7879.7,10.9036,0.02,306,1915,84.93,14.2,8.4866,0
135,35.0059,0.84,100.0,449.44,556.48,1377.58,1136.07,5.48,8.0,194.21,2223.14,8360.73,1.02,42.09,183.06,2388.2,8080.07,9.3567,0.02,334,2223,100.0,14.82,8.9192,0
136,35.0023,0.8416,100.0,449.44,555.98,1367.48,1138.65,5.48,8.0,194.41,2223.1,8356.19,1.02,42.17,183.07,2388.23,8079.76,9.3237,0.02,336,2223,100.0,14.82,8.8186,0
137,10.0076,0.2519,100.0,489.05,605.73,1510.04,1321.92,10.52,15.49,394.23,2319.0,8793.45,1.26,45.48,371.26,2388.25,8137.71,8.6898,0.03,368,2319,100.0,28.38,17.1422,0
138,0.0015,0.0,100.0,518.67,642.52,1595.59,1414.18,14.62,21.61,552.69,2388.13,9061.92,1.3,47.65,520.69,2388.09,8145.96,8.4152,0.03,395,2388,100.0,38.58,23.3161,0
139,42.0019,0.8415,100.0,445.0,550.12,1352.89,1129.33,3.91,5.71,138.22,2212.05,8330.67,1.02,42.14,130.61,2388.07,8095.41,9.3905,0.02,331,2212,100.0,10.71,6.3123,1
140,0.0022,0.0008,100.0,518.67,643.07,1592.77,1414.27,14.62,21.61,553.29,2388.1,9069.73,1.3,47.59,521.56,2388.14,8143.87,8.4659,0.03,393,2388,100.0,38.66,23.2528,1
141,20.0063,0.7,100.0,491.19,608.15,1487.67,1259.36,9.35,13.66,333.88,2324.0,8742.04,1.07,44.64,314.7,2388.23,8072.66,9.2544,0.02,367,2324,100.0,24.5,14.6989,1
142,42.0055,0.8419,100.0,445.0,549.5,1357.93,1130.67,3.91,5.71,138.65,2212.09,8335.2,1.02,42.26,130.68,2388.15,8094.88,9.3897,0.02,332,2212,100.0,10.61,6.255,1
143,35.0016,0.84,100.0,449.44,556.44,1369.98,1130.54,5.48,8.0,194.1,2223.14,8361.38,1.02,41.99,182.67,2388.24,8071.0,9.3364,0.02,335,2223,100.0,14.7,8.8538,1
144,35.0001,0.84,100.0,449.44,555.57,1369.41,1138.42,5.48,8.0,194.43,2223.12,8357.8,1.02,41.96,182.87,2388.3,8077.31,9.3201,0.02,334,2223,100.0,14.81,8.9495,1
145,9.9994,0.2517,100.0,489.05,605.23,1498.26,1317.09,10.52,15.49,394.06,2318.98,8800.0,1.26,45.69,371.71,2388.18,8138.09,8.6663,0.03,370,2319,100.0,28.43,17.0974,1
146,0.0017,0.0,100.0,518.67,642.86,1597.4,1412.1,14.62,21.61,552.62,2388.09,9073.27,1.3,47.79,521.16,2388.12,8141.31,8.4774,0.03,394,2388,100.0,38.67,23.3099,1
147,35.0079,0.8408,100.0,449.44,556.24,1377.94,1140.81,5.48,8.0,194.43,2223.12,8361.14,1.02,42.18,182.95,2388.24,8072.43,9.3777,0.02,336,2223,100.0,14.72,8.8692,1
148,42.0079,0.8415,100.0,445.0,549.97,1362.32,1135.05,3.91,5.72,138.95,2212.02,8335.25,1.02,42.29,130.96,2388.22,8095.73,9.3864,0.02,331,2212,100.0,10.59,6.3962,1
149,42.0013,0.84,100.0,445.0,549.92,1358.9,1134.55,3.91,5.72,139.18,2212.11,8337.7,1.02,42.33,130.27,2388.15,8095.3,9.3904,0.02,332,2212,100.0,10.58,6.3853,1
150,9.9987,0.2504,100.0,489.05,605.62,1512.15,1315.93,10.52,15.5,394.17,2319.04,8789.0,1.26,45.57,371.15,2388.18,8143.74,8.6893,0.03,369,2319,100.0,28.47,16.992,1
151,42.0005,0.84,100.0,445.0,550.07,1352.1,1137.84,3.91,5.72,138.41,2212.09,8340.29,1.02,42.33,130.48,2388.24,8097.93,9.3756,0.02,331,2212,100.0,10.55,6.2761,1
152,0.0009,0.0,100.0,518.67,642.9,1596.03,1416.13,14.62,21.61,552.01,2388.12,9065.94,1.3,47.61,520.47,2388.12,8150.13,8.5111,0.03,394,2388,100.0,38.78,23.1109,1
153,42.0002,0.84,100.0,445.0,550.1,1352.94,1126.76,3.91,5.72,137.91,2212.11,8336.54,1.02,42.41,130.07,2388.15,8098.56,9.3812,0.02,332,2212,100.0,10.44,6.3143,1
154,35.0053,0.84,100.0,449.44,555.99,1370.31,1143.37,5.48,8.0,194.86,2223.2,8370.19,1.02,42.36,183.26,2388.3,8076.75,9.3389,0.02,335,2223,100.0,14.54,8.8502,1
155,35.0049,0.8403,100.0,449.44,556.15,1364.76,1134.76,5.48,8.0,194.27,2223.16,8366.87,1.02,42.2,183.13,2388.19,8075.7,9.3443,0.02,335,2223,100.0,14.79,8.8882,1
156,42.001,0.84,100.0,445.0,550.02,1364.19,1132.59,3.91,5.72,138.65,2212.09,8335.1,1.02,42.26,130.05,2388.17,8101.41,9.3848,0.02,333,2212,100.0,10.71,6.3757,1
157,35.0017,0.8408,100.0,449.44,556.35,1367.8,1134.45,5.48,8.0,194.72,2223.24,8365.79,1.02,42.14,183.13,2388.34,8079.32,9.3338,0.02,335,2223,100.0,14.95,8.8908,1
158,35.0065,0.8409,100.0,449.44,555.31,1370.02,1142.04,5.48,8.0,194.35,2223.21,8377.19,1.02,42.31,182.75,2388.34,8084.73,9.348,0.02,336,2223,100.0,14.91,8.9023,1
159,25.0032,0.6219,60.0,462.54,537.25,1259.05,1055.79,7.05,9.03,174.88,1915.52,8025.45,0.94,36.81,164.39,2028.48,7882.39,10.9626,0.02,307,1915,84.93,14.25,8.5687,1
160,10.007,0.25,100.0,489.05,604.84,1508.05,1323.35,10.52,15.5,393.69,2319.0,8792.28,1.26,45.7,371.43,2388.19,8145.6,8.6905,0.03,369,2319,100.0,28.31,17.0923,1
161,19.9985,0.7,100.0,491.19,607.65,1486.95,1265.17,9.35,13.66,334.44,2324.13,8737.97,1.08,44.4,314.33,2388.27,8075.29,9.2392,0.02,367,2324,100.0,24.3,14.6736,1
162,42.0029,0.8407,100.0,445.0,549.8,1355.51,1135.97,3.91,5.72,138.65,2212.19,8341.78,1.02,42.2,130.13,2388.37,8101.11,9.3772,0.02,332,2212,100.0,10.62,6.3979,1
163,35.0054,0.8409,100.0,449.44,556.08,1374.7,1140.68,5.48,8.0,194.03,2223.28,8371.21,1.02,42.36,183.22,2388.31,8084.92,9.3787,0.02,336,2223,100.0,14.64,8.8485,1
164,25.0024,0.6209,60.0,462.54,537.17,1257.97,1062.15,7.05,9.03,174.97,1915.65,8027.23,0.94,37.0,164.93,2028.54,7894.25,10.9536,0.02,309,1915,84.93,13.97,8.6629,1
165,35.0077,0.8405,100.0,449.44,556.03,1365.98,1136.23,5.48,8.0,194.43,2223.25,8373.09,1.02,42.22,182.72,2388.32,8085.05,9.3736,0.02,334,2223,100.0,14.85,8.9123,1
166,9.9982,0.25,100.0,489.05,605.18,1505.02,1307.02,10.52,15.5,393.58,2319.04,8797.15,1.26,45.76,371.07,2388.23,8141.21,8.6679,0.03,371,2319,100.0,28.39,17.14,1
167,10.0066,0.252,100.0,489.05,605.28,1505.51,1318.41,10.52,15.5,393.74,2319.04,8805.01,1.26,45.74,370.66,2388.23,8145.93,8.6999,0.03,370,2319,100.0,28.41,17.0099,1
168,20.0055,0.7009,100.0,491.19,607.77,1491.28,1255.94,9.35,13.66,333.75,2324.1,8746.76,1.07,44.73,314.53,2388.26,8078.51,9.2828,0.03,366,2324,100.0,24.41,14.533,1
169,35.0054,0.84,100.0,449.44,556.44,1370.92,1135.07,5.48,8.0,194.18,2223.26,8375.9,1.02,42.25,182.65,2388.43,8086.35,9.3495,0.02,335,2223,100.0,14.76,8.814,1
170,20.0077,0.7011,100.0,491.19,607.75,1489.62,1262.4,9.35,13.66,334.22,2324.17,8741.37,1.07,44.57,314.53,2388.21,8080.08,9.2775,0.02,367,2324,100.0,24.53,14.6316,1
171,35.0037,0.84,100.0,449.44,556.59,1368.78,1137.28,5.48,8.0,194.65,2223.25,8382.65,1.02,42.2,182.98,2388.41,8088.28,9.3976,0.02,336,2223,100.0,14.67,8.9095,1
172,0.0002,0.0004,100.0,518.67,643.14,1594.91,1423.65,14.62,21.61,552.84,2388.16,9082.06,1.3,47.87,521.33,2388.13,8155.72,8.4996,0.03,393,2388,100.0,38.61,23.2929,1
173,0.0008,0.0004,100.0,518.67,643.42,1592.66,1423.42,14.62,21.61,552.84,2388.16,9084.65,1.3,47.84,520.5,2388.14,8156.82,8.516,0.03,394,2388,100.0,38.68,23.2298,1
174,35.0028,0.84,100.0,449.44,556.52,1378.88,1134.43,5.48,8.0,193.87,2223.32,8372.69,1.02,42.39,183.05,2388.34,8087.48,9.3972,0.02,336,2223,100.0,14.91,8.831,1
175,42.0016,0.84,100.0,445.0,549.8,1360.43,1126.38,3.91,5.72,138.47,2212.25,8352.22,1.02,42.38,130.78,2388.38,8102.18,9.3867,0.02,332,2212,100.0,10.44,6.381,1
176,0.0003,0.0003,100.0,518.67,642.77,1594.23,1419.15,14.62,21.61,552.43,2388.16,9077.78,1.3,47.89,521.12,2388.15,8158.2,8.4705,0.03,394,2388,100.0,38.78,23.2063,1
177,35.0065,0.84,100.0,449.44,556.39,1365.75,1136.09,5.48,8.0,194.07,2223.37,8375.95,1.02,42.39,182.52,2388.49,8093.54,9.3696,0.02,337,2223,100.0,14.81,8.7903,1
178,0.0017,0.0,100.0,518.67,642.96,1599.43,1421.47,14.62,21.61,552.26,2388.14,9079.67,1.3,47.53,521.08,2388.13,8156.72,8.464,0.03,395,2388,100.0,38.71,23.2724,1
179,10.0063,0.2511,100.0,489.05,605.19,1506.36,1314.57,10.52,15.5,393.47,2319.08,8802.63,1.26,45.92,371.17,2388.23,8148.99,8.6912,0.03,372,2319,100.0,28.41,17.1249,1
180,25.006,0.6216,60.0,462.54,536.93,1266.65,1065.35,7.05,9.03,175.16,1915.7,8034.66,0.94,37.05,164.28,2028.64,7898.1,10.9487,0.02,306,1915,84.93,14.33,8.5499,1
181,10.0079,0.25,100.0,489.05,605.84,1506.36,1320.67,10.52,15.5,393.7,2319.1,8813.97,1.26,45.67,370.83,2388.22,8153.91,8.6988,0.03,371,2319,100.0,28.43,16.9955,1
182,20.0028,0.701,100.0,491.19,608.2,1492.13,1260.21,9.35,13.66,334.39,2324.21,8753.06,1.07,44.69,313.72,2388.34,8084.75,9.2769,0.03,366,2324,100.0,24.48,14.5826,1
183,0.0007,0.0007,100.0,518.67,643.14,1592.47,1421.58,14.62,21.61,552.38,2388.13,9088.74,1.3,47.85,520.48,2388.13,8159.92,8.5124,0.03,396,2388,100.0,38.78,23.2211,1
184,9.999,0.25,100.0,489.05,605.45,1511.04,1318.5,10.52,15.5,393.59,2319.13,8805.96,1.26,45.87,370.67,2388.23,8151.02,8.684,0.03,372,2319,100.0,28.3,17.1641,1
185,25.0013,0.62,60.0,462.54,537.71,1266.45,1059.74,7.05,9.03,175.51,1915.76,8032.22,0.94,37.01,164.05,2028.69,7897.79,10.9753,0.02,309,1915,84.93,14.43,8.4841,2
186,10.0065,0.2502,100.0,489.05,605.26,1501.59,1322.95,10.52,15.5,393.69,2319.05,8815.05,1.26,45.55,370.7,2388.23,8157.34,8.7171,0.03,370,2319,100.0,28.25,17.0018,2
187,0.0009,0.0009,100.0,518.67,643.06,1597.33,1420.3,14.62,21.61,552.68,2388.14,9089.9,1.3,47.85,520.46,2388.16,8159.32,8.4896,0.03,394,2388,100.0,38.41,23.0829,2
188,42.004,0.8403,100.0,445.0,550.44,1359.89,1134.51,3.91,5.72,138.35,2212.38,8351.42,1.02,42.32,130.22,2388.53,8117.65,9.4115,0.02,333,2212,100.0,10.58,6.3765,2
189,35.0054,0.8414,100.0,449.44,556.14,1370.0,1134.53,5.48,8.0,193.64,2223.49,8384.2,1.02,42.37,182.76,2388.61,8093.29,9.3381,0.02,338,2223,100.0,14.52,8.8459,2
190,41.9987,0.8412,100.0,445.0,550.29,1357.9,1141.04,3.91,5.72,137.88,2212.4,8355.8,1.02,42.23,130.68,2388.54,8118.63,9.4098,0.02,332,2212,100.0,10.36,6.2923,2
191,35.0004,0.8409,100.0,449.44,556.16,1369.59,1142.08,5.48,8.0,194.61,2223.51,8388.69,1.02,42.27,183.12,2388.63,8104.16,9.3649,0.02,336,2223,100.0,14.77,8.8398,2
192,42.0015,0.84,100.0,445.0,550.18,1352.25,1131.47,3.91,5.72,138.74,2212.43,8363.07,1.02,42.58,130.65,2388.55,8118.88,9.3875,0.02,333,2212,100.0,10.5,6.3038,2
193,20.0069,0.7,100.0,491.19,607.7,1491.93,1258.24,9.35,13.66,334.29,2324.21,8758.23,1.07,44.71,314.04,2388.4,8088.29,9.2543,0.03,367,2324,100.0,24.35,14.643,2
194,0.003,0.0004,100.0,518.67,643.04,1590.36,1422.6,14.62,21.61,552.86,2388.09,9101.5,1.3,47.74,520.42,2388.13,8170.57,8.4774,0.03,395,2388,100.0,38.7,23.1843,2
195,42.0024,0.8405,100.0,445.0,550.22,1356.87,1134.04,3.91,5.72,138.11,2212.54,8364.12,1.02,42.4,130.52,2388.61,8121.09,9.4122,0.02,331,2212,100.0,10.53,6.3724,2
196,35.0061,0.84,100.0,449.44,556.25,1376.5,1140.15,5.48,8.0,194.61,2223.56,8393.4,1.02,42.27,182.73,2388.77,8100.69,9.3888,0.02,336,2223,100.0,14.7,8.8252,2
197,42.0001,0.8405,100.0,445.0,550.35,1362.98,1133.77,3.91,5.72,138.52,2212.51,8361.79,1.02,42.48,130.59,2388.66,8118.8,9.405,0.02,333,2212,100.0,10.44,6.4049,2
198,10.0065,0.25,100.0,489.05,605.74,1515.5,1321.33,10.52,15.5,394.34,2319.09,8820.34,1.26,45.94,371.03,2388.32,8168.5,8.7232,0.03,372,2319,100.0,28.53,17.0286,2
199,42.0022,0.84,100.0,445.0,550.54,1357.95,1139.05,3.91,5.72,138.96,2212.56,8372.74,1.02,42.45,130.96,2388.67,8119.06,9.4098,0.02,333,2212,100.0,10.74,6.3176,2
200,42.0057,0.84,100.0,445.0,550.55,1361.09,1135.48,3.91,5.72,138.71,2212.57,8363.79,1.02,42.48,130.71,2388.69,8123.79,9.3781,0.02,332,2212,100.0,10.48,6.3069,2
201,0.0028,0.0,100.0,518.67,643.33,1604.26,1428.99,14.62,21.61,552.52,2388.16,9103.79,1.3,48.03,520.19,2388.18,8173.21,8.4775,0.03,395,2388,100.0,38.57,23.1252,2
202,20.0038,0.7013,100.0,491.19,607.86,1492.29,1267.55,9.35,13.66,334.35,2324.3,8764.65,1.08,44.86,314.99,2388.44,8101.73,9.318,0.03,366,2324,100.0,24.45,14.5753,2
203,25.0062,0.62,60.0,462.54,537.06,1267.67,1059.58,7.05,9.03,175.39,1915.98,8052.27,0.94,37.14,164.21,2028.94,7911.65,10.9997,0.02,310,1915,84.93,14.24,8.6066,2
204,20.0019,0.701,100.0,491.19,607.59,1493.71,1264.23,9.35,13.66,334.14,2324.34,8773.19,1.07,44.74,314.46,2388.51,8099.87,9.2841,0.03,367,2324,100.0,24.2,14.5507,2
205,42.008,0.84,100.0,445.0,550.36,1368.99,1145.11,3.91,5.72,138.4,2212.68,8368.04,1.03,42.57,130.53,2388.81,8131.15,9.4106,0.02,331,2212,100.0,10.5,6.3964,2
206,42.007,0.84,100.0,445.0,550.09,1366.56,1141.27,3.91,5.72,138.34,2212.66,8369.75,1.02,42.55,130.14,2388.81,8125.58,9.3658,0.02,333,2212,100.0,10.39,6.3229,2
207,0.0026,0.0,100.0,518.67,643.34,1596.63,1422.33,14.62,21.61,551.58,2388.14,9108.76,1.3,47.99,520.13,2388.11,8175.84,8.4706,0.03,395,2388,100.0,38.58,23.1702,2
208,34.9981,0.84,100.0,449.44,556.12,1375.8,1141.15,5.48,8.01,194.18,2223.82,8407.78,1.02,42.3,182.92,2388.9,8113.98,9.389,0.02,334,2223,100.0,14.71,8.8676,2
209,9.9985,0.2513,100.0,489.05,605.37,1516.14,1325.91,10.52,15.5,393.79,2319.15,8837.89,1.26,45.92,371.11,2388.34,8177.35,8.745,0.03,373,2319,100.0,28.31,17.0382,2
210,34.9982,0.8412,100.0,449.44,556.75,1375.39,1137.36,5.48,8.0,194.2,2223.79,8406.95,1.02,42.52,182.65,2389.03,8109.98,9.3955,0.02,335,2223,100.0,14.59,8.855,2
211,0.0022,0.0007,100.0,518.67,643.53,1594.49,1425.56,14.62,21.61,552.71,2388.15,9115.9,1.3,47.85,519.58,2388.18,8182.98,8.4996,0.03,395,2388,100.0,38.6,23.1321,2
212,10.0026,0.2502,100.0,489.05,605.75,1514.51,1327.74,10.52,15.5,392.63,2319.08,8836.8,1.26,46.17,370.71,2388.32,8182.95,8.7287,0.03,372,2319,100.0,28.22,17.1384,2
213,35.0068,0.84,100.0,449.44,556.95,1375.97,1140.53,5.48,8.01,194.43,2223.94,8413.01,1.02,42.26,182.64,2389.06,8117.07,9.3789,0.02,337,2223,100.0,14.9,8.8868,2
214,41.9999,0.841,100.0,445.0,549.99,1358.91,1141.04,3.91,5.72,138.85,2212.81,8382.2,1.02,42.65,130.68,2388.94,8136.61,9.4184,0.02,332,2212,100.0,10.45,6.3998,2
215,24.9996,0.6212,60.0,462.54,537.23,1270.39,1070.12,7.05,9.03,174.44,1916.18,8056.31,0.94,37.26,164.17,2029.15,7916.08,11.0277,0.02,309,1915,84.93,14.36,8.4772,2
216,25.0016,0.62,60.0,462.54,537.73,1267.92,1060.45,7.05,9.03,174.68,1916.23,8065.61,0.94,37.08,164.15,2029.21,7917.76,11.0203,0.02,309,1915,84.93,14.09,8.498,2
217,10.005,0.2506,100.0,489.05,605.71,1518.75,1329.98,10.52,15.5,392.65,2319.14,8845.49,1.26,45.91,370.49,2388.34,8182.84,8.7267,0.03,372,2319,100.0,28.45,16.9541,2
218,42.0005,0.84,100.0,445.0,550.51,1368.33,1133.35,3.91,5.72,138.7,2212.9,8396.21,1.03,42.57,130.88,2389.0,8140.47,9.3716,0.02,334,2212,100.0,10.62,6.3273,2
219,34.9995,0.8402,100.0,449.44,556.22,1377.3,1136.91,5.48,8.01,194.23,2224.09,8409.24,1.02,42.44,182.23,2389.19,8125.55,9.4158,0.02,336,2223,100.0,14.66,8.8615,2
220,10.0009,0.2513,100.0,489.05,606.07,1509.03,1324.7,10.52,15.5,392.81,2319.12,8851.31,1.26,46.05,370.25,2388.38,8189.27,8.7478,0.03,373,2319,100.0,28.2,16.9672,2
221,10.002,0.2507,100.0,489.05,605.14,1510.84,1328.78,10.52,15.5,393.61,2319.19,8850.63,1.26,45.97,370.73,2388.35,8193.2,8.7426,0.03,372,2319,100.0,28.53,17.04,2
222,20.0014,0.7,100.0,491.19,608.27,1497.68,1267.31,9.35,13.66,334.85,2324.59,8797.82,1.07,44.99,313.98,2388.68,8125.95,9.3275,0.03,368,2324,100.0,24.34,14.6736,2
223,20.0038,0.7,100.0,491.19,608.31,1500.92,1265.57,9.35,13.66,333.64,2324.49,8795.6,1.08,44.9,314.22,2388.71,8119.7,9.2714,0.03,368,2324,100.0,24.24,14.5465,2
224,0.0006,0.0,100.0,518.67,643.48,1605.02,1433.79,14.62,21.61,551.29,2388.2,9136.85,1.3,48.03,520.47,2388.19,8201.26,8.5114,0.03,396,2388,100.0,38.49,23.0982,2
225,24.9984,0.62,60.0,462.54,537.77,1278.74,1064.89,7.05,9.03,175.11,1916.47,8067.85,0.94,37.21,164.46,2029.41,7931.19,10.9973,0.02,310,1915,84.93,14.22,8.4233,2
226,42.0078,0.8405,100.0,445.0,550.85,1366.53,1139.78,3.91,5.72,138.1,2213.08,8404.64,1.03,42.65,130.66,2389.29,8160.21,9.4063,0.02,335,2212,100.0,10.55,6.4534,2
227,10.0076,0.2509,100.0,489.05,605.54,1512.57,1329.93,10.52,15.5,393.54,2319.15,8862.91,1.26,46.03,370.41,2388.36,8196.85,8.7597,0.03,372,2319,100.0,27.96,16.9133,2
228,19.9982,0.7,100.0,491.19,608.77,1497.08,1270.82,9.35,13.66,332.99,2324.68,8799.44,1.07,44.88,314.01,2388.76,8127.71,9.3348,0.03,368,2324,100.0,23.94,14.5234,2
229,20.0051,0.7016,100.0,491.19,608.93,1498.12,1274.05,9.35,13.66,333.67,2324.67,8809.15,1.07,44.87,313.18,2388.82,8128.68,9.3117,0.03,370,2324,100.0,24.29,14.5721,2
230,42.0017,0.8415,100.0,445.0,550.07,1373.83,1140.94,3.91,5.72,139.66,2213.19,8405.28,1.03,42.86,130.56,2389.26,8163.62,9.4153,0.02,334,2212,100.0,10.4,6.231,2
1,0.0012,0.0,100.0,518.67,643.01,1586.77,1397.25,14.62,21.61,553.45,2388.12,9041.78,1.3,47.44,521.68,2388.08,8129.18,8.4647,0.03,393,2388,100.0,38.97,23.3029,0
2,25.0049,0.6217,60.0,462.54,536.89,1260.52,1055.25,7.05,9.02,175.04,1915.19,8003.42,0.94,36.68,164.16,2028.09,7867.71,10.8875,0.02,308,1915,84.93,14.19,8.4706,0
3,42.0,0.84,100.0,445.0,549.24,1346.47,1121.79,3.91,5.71,139.27,2211.77,8311.19,1.02,41.94,131.09,2387.81,8079.22,9.3535,0.02,329,2212,100.0,10.51,6.3116,0
4,25.006,0.6211,60.0,462.54,536.79,1256.84,1047.16,7.05,9.03,175.58,1915.23,8001.25,0.94,36.62,164.87,2028.05,7871.33,10.8873,0.02,306,1915,84.93,14.35,8.4986,0
5,20.0018,0.7009,100.0,491.19,607.24,1494.58,1245.97,9.35,13.65,334.78,2323.91,8719.99,1.08,44.29,314.94,2388.03,8054.1,9.2148,0.02,366,2324,100.0,24.53,14.5834,0
6,25.0071,0.62,60.0,462.54,536.38,1256.69,1045.29,7.05,9.03,175.92,1915.23,8007.15,0.94,36.5,164.97,2028.06,7868.68,10.8451,0.02,306,1915,84.93,14.46,8.5744,0
7,35.003,0.84,100.0,449.44,554.84,1367.1,1126.45,5.48,8.0,194.22,2222.81,8343.66,1.02,41.89,183.2,2387.89,8058.92,9.3248,0.02,335,2223,100.0,14.94,8.85,0
8,19.9991,0.7,100.0,491.19,607.57,1482.46,1249.38,9.35,13.66,334.46,2323.92,8722.69,1.08,44.33,314.8,2388.02,8057.03,9.2108,0.02,365,2324,100.0,24.49,14.7775,0
9,34.9996,0.8405,100.0,449.44,555.83,1369.87,1132.01,5.48,8.0,194.22,2222.82,8346.91,1.02,42.08,182.92,2387.9,8065.71,9.3266,0.02,334,2223,100.0,14.71,9.0814,0
10,0.0009,0.0,100.0,518.67,642.52,1591.58,1412.63,14.62,21.61,553.27,2388.11,9035.12,1.3,47.48,521.67,2388.12,8123.24,8.3971,0.03,391,2388,100.0,38.75,23.3411,0
11,19.9994,0.7,100.0,491.19,607.14,1480.95,1249.32,9.35,13.65,334.42,2323.89,8713.94,1.08,44.28,314.88,2388.01,8049.77,9.2424,0.02,364,2324,100.0,24.42,14.6513,0
12,0.0018,0.0,100.0,518.67,642.05,1587.92,1406.77,14.62,21.61,553.27,2388.07,9048.0,1.3,47.52,521.59,2388.09,8124.91,8.4793,0.03,394,2388,100.0,38.89,23.315,0
13,25.0021,0.62,60.0,462.54,536.87,1260.6,1052.97,7.05,9.02,175.1,1915.17,8003.86,0.94,36.75,164.76,2028.05,7866.11,10.8874,0.02,308,1915,84.93,14.32,8.5331,0
14,42.0057,0.8409,100.0,445.0,549.55,1341.78,1119.6,3.91,5.71,138.91,2211.76,8312.82,1.02,42.2,130.71,2387.84,8079.02,9.3658,0.02,331,2212,100.0,10.59,6.2887,0
15,10.0041,0.25,100.0,489.05,604.75,1505.58,1310.08,10.52,15.49,393.92,2318.89,8773.35,1.26,45.39,371.52,2388.11,8122.07,8.6594,0.03,370,2319,100.0,28.55,17.1151,0
