Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
60,9.9983,0.25,100.0,489.05,603.89,1497.37,1306.35,10.52,15.49,394.53,2318.9,8771.16,1.26,45.32,371.72,2388.12,8125.94,8.6665,0.03,368,2319,100.0,28.67,17.2166,0
61,0.0007,0.0001,100.0,518.67,642.58,1586.65,1401.7,14.62,21.61,553.84,2388.07,9053.33,1.3,47.16,521.91,2388.06,8133.66,8.3899,0.03,394,2388,100.0,39.08,23.4661,0
62,10.0063,0.25,100.0,489.05,605.03,1491.4,1305.69,10.52,15.49,394.47,2318.85,8780.27,1.26,45.2,371.64,2388.05,8132.81,8.6162,0.03,368,2319,100.0,28.71,17.1441,0
63,9.9986,0.2502,100.0,489.05,604.48,1502.89,1304.81,10.52,15.49,395.08,2318.88,8774.22,1.26,45.22,371.75,2388.11,8130.49,8.631,0.03,368,2319,100.0,28.47,17.211,0
64,10.0021,0.2518,100.0,489.05,604.52,1500.54,1306.06,10.52,15.49,395.11,2318.89,8778.96,1.26,45.28,371.59,2388.06,8133.74,8.6739,0.03,369,2319,100.0,28.61,17.1459,0
65,42.0079,0.84,100.0,445.0,549.19,1350.16,1124.39,3.91,5.72,138.6,2211.88,8313.16,1.02,42.02,130.72,2388.0,8087.4,9.3149,0.02,330,2212,100.0,10.49,6.3898,0
66,0.0029,0.0,100.0,518.67,642.3,1589.98,1405.69,14.62,21.61,553.99,2388.03,9050.86,1.3,47.62,521.26,2388.05,8137.39,8.4191,0.03,391,2388,100.0,38.85,23.3335,0
67,35.0041,0.84,100.0,449.44,555.6,1369.27,1122.81,5.48,8.0,194.52,2222.89,8349.67,1.02,41.83,183.36,2388.02,8066.08,9.3163,0.02,333,2223,100.0,14.75,8.8541,0
68,42.0016,0.8407,100.0,445.0,549.16,1351.65,1123.73,3.91,5.72,138.8,2211.9,8318.18,1.02,41.93,129.8,2388.0,8083.51,9.3477,0.02,330,2212,100.0,10.64,6.4392,0
69,35.0067,0.8418,100.0,449.44,555.36,1364.81,1128.12,5.48,8.0,194.62,2222.95,8341.84,1.03,41.96,183.31,2388.03,8063.26,9.3155,0.02,333,2223,100.0,14.88,8.8503,0
70,42.0034,0.84,100.0,445.0,549.32,1354.21,1123.41,3.91,5.71,138.95,2211.81,8313.75,1.02,41.89,130.42,2387.87,8084.52,9.3724,0.02,332,2212,100.0,10.46,6.4719,0
71,25.0069,0.62,60.0,462.54,537.1,1265.53,1046.43,7.05,9.02,175.44,1915.31,8014.88,0.94,36.55,164.62,2028.14,7872.38,10.9164,0.02,305,1915,84.93,14.16,8.5538,0
72,10.0008,0.2504,100.0,489.05,604.49,1498.95,1309.51,10.52,15.49,394.85,2318.85,8778.73,1.26,45.48,371.56,2388.09,8128.11,8.6558,0.03,368,2319,100.0,28.48,17.2737,0
73,24.9999,0.6201,60.0,462.54,536.67,1258.03,1049.97,7.05,9.02,175.53,1915.28,8007.71,0.94,36.55,165.32,2028.16,7866.95,10.9074,0.02,306,1915,84.93,14.19,8.5306,0
74,0.0021,0.0,100.0,518.67,642.63,1584.72,1401.41,14.62,21.61,553.94,2388.1,9055.55,1.3,47.39,521.88,2388.03,8132.12,8.4617,0.03,393,2388,100.0,38.9,23.4089,0
75,0.0003,0.0018,100.0,518.67,642.58,1585.4,1402.7,14.62,21.61,553.89,2388.04,9056.11,1.3,47.37,522.22,2388.09,8141.9,8.4234,0.03,393,2388,100.0,38.73,23.3963,0
76,42.0042,0.8406,100.0,445.0,549.79,1353.06,1118.26,3.91,5.71,138.39,2211.91,8316.45,1.02,41.97,131.02,2387.96,8083.71,9.3557,0.02,330,2212,100.0,10.74,6.3622,0
77,0.0028,0.0,100.0,518.67,642.26,1586.89,1396.63,14.62,21.61,553.9,2388.06,9051.64,1.3,47.32,522.41,2388.09,8136.57,8.4399,0.03,392,2388,100.0,38.85,23.3774,0
78,0.001,0.0008,100.0,518.67,641.71,1585.8,1396.63,14.62,21.61,554.35,2388.01,9051.88,1.3,47.28,521.83,2388.06,8130.59,8.4275,0.03,390,2388,100.0,38.76,23.4265,0
79,25.0054,0.62,60.0,462.54,536.47,1261.47,1039.39,7.05,9.03,174.43,1915.28,8009.66,0.94,36.74,164.33,2028.24,7877.07,10.8758,0.02,305,1915,84.93,14.33,8.6115,0
80,35.0055,0.84,100.0,449.44,555.59,1358.68,1126.95,5.48,8.0,194.74,2222.96,8341.23,1.02,41.87,183.22,2388.0,8067.41,9.3214,0.02,333,2223,100.0,14.95,8.9264,0
81,10.0009,0.2517,100.0,489.05,604.7,1494.91,1301.52,10.52,15.49,394.19,2318.84,8778.34,1.26,45.17,371.62,2388.06,8130.41,8.6184,0.03,369,2319,100.0,28.63,17.2922,0
82,34.9996,0.841,100.0,449.44,555.14,1370.7,1123.92,5.48,8.0,195.33,2222.92,8341.41,1.02,41.85,182.89,2388.03,8062.86,9.3363,0.02,334,2223,100.0,14.82,8.7614,0
83,42.0033,0.84,100.0,445.0,549.19,1356.43,1116.48,3.91,5.71,138.62,2211.89,8317.44,1.02,41.96,131.06,2387.87,8079.75,9.394,0.02,332,2212,100.0,10.75,6.3113,0
84,25.003,0.62,60.0,462.54,536.92,1261.44,1046.67,7.05,9.03,175.74,1915.31,8004.88,0.94,36.78,163.98,2028.29,7877.71,10.8814,0.02,306,1915,84.93,14.3,8.4483,0
85,0.0027,0.0,100.0,518.67,642.3,1585.29,1408.07,14.62,21.61,554.45,2388.06,9047.72,1.3,47.3,522.06,2388.07,8138.36,8.4105,0.03,394,2388,100.0,38.83,23.4962,0
86,0.0012,0.0,100.0,518.67,642.32,1588.97,1398.24,14.62,21.61,553.55,2388.09,9055.34,1.3,47.32,521.63,2388.06,8129.76,8.4151,0.03,394,2388,100.0,38.86,23.3274,0
87,25.0027,0.62,60.0,462.54,537.07,1258.23,1045.23,7.05,9.03,175.14,1915.32,8010.66,0.94,36.64,164.8,2028.21,7877.41,10.8668,0.02,307,1915,84.93,14.34,8.6493,0
88,35.0017,0.8413,100.0,449.44,555.22,1366.59,1128.83,5.48,8.0,195.07,2223.0,8354.95,1.02,41.81,183.42,2388.02,8066.75,9.3187,0.02,333,2223,100.0,14.9,8.9166,0
89,0.0028,0.0016,100.0,518.67,642.2,1587.14,1400.48,14.62,21.61,553.45,2388.07,9052.61,1.3,47.31,522.19,2388.04,8143.75,8.4157,0.03,391,2388,100.0,38.72,23.4407,0
90,41.9992,0.8415,100.0,445.0,549.43,1353.11,1123.03,3.91,5.71,138.12,2211.93,8317.36,1.02,41.82,130.66,2387.96,8081.15,9.3419,0.02,331,2212,100.0,10.52,6.4841,0
91,20.0,0.702,100.0,491.19,607.14,1480.85,1251.23,9.35,13.65,334.63,2323.95,8723.54,1.08,44.36,315.44,2388.08,8062.95,9.1796,0.02,363,2324,100.0,24.55,14.6912,0
92,25.0061,0.6214,60.0,462.54,536.65,1263.96,1041.01,7.05,9.03,175.71,1915.34,8010.51,0.94,36.7,164.76,2028.26,7876.97,10.9032,0.02,307,1915,84.93,14.13,8.7058,0
93,35.0058,0.84,100.0,449.44,555.15,1360.38,1123.25,5.48,8.0,194.71,2222.89,8350.76,1.02,41.89,183.27,2388.01,8061.95,9.338,0.02,334,2223,100.0,14.97,8.9455,0
94,42.0024,0.8408,100.0,445.0,549.5,1350.48,1121.4,3.91,5.71,138.82,2211.89,8321.45,1.02,42.13,130.63,2387.98,8075.86,9.3388,0.02,330,2212,100.0,10.72,6.2777,0
95,25.0073,0.62,60.0,462.54,536.42,1254.01,1044.66,7.05,9.03,175.66,1915.32,8006.28,0.94,36.46,164.74,2028.19,7884.63,10.8681,0.02,307,1915,84.93,14.29,8.5569,0
96,42.0013,0.84,100.0,445.0,549.16,1348.24,1126.35,3.91,5.71,138.57,2211.78,8319.33,1.02,41.88,130.71,2387.94,8085.17,9.3654,0.02,330,2212,100.0,10.81,6.3859,0
97,42.0057,0.84,100.0,445.0,549.7,1352.31,1125.4,3.91,5.71,138.11,2211.88,8311.28,1.02,42.1,130.62,2387.96,8081.81,9.3254,0.02,329,2212,100.0,10.6,6.3566,0
98,10.0037,0.25,100.0,489.05,604.45,1496.19,1306.54,10.52,15.49,394.77,2318.93,8777.84,1.26,45.24,371.68,2388.06,8125.89,8.6109,0.03,370,2319,100.0,28.68,17.165,0
99,25.007,0.6206,60.0,462.54,536.91,1261.48,1049.34,7.05,9.03,174.94,1915.3,8005.0,0.94,36.7,164.4,2028.13,7872.97,10.9181,0.02,306,1915,84.93,14.36,8.5273,0
100,19.9998,0.7016,100.0,491.19,607.7,1479.48,1248.12,9.35,13.65,334.62,2323.94,8720.77,1.08,44.26,315.2,2388.1,8059.45,9.1874,0.02,366,2324,100.0,24.44,14.661,0
101,20.0044,0.7,100.0,491.19,607.02,1484.01,1253.55,9.35,13.65,335.4,2323.95,8725.16,1.08,44.3,315.27,2388.05,8055.81,9.2028,0.02,362,2324,100.0,24.35,14.6294,0
102,25.0039,0.6204,60.0,462.54,536.44,1262.93,1045.3,7.05,9.03,175.75,1915.36,8011.38,0.94,36.85,164.81,2028.31,7875.54,10.8595,0.02,306,1915,84.93,14.47,8.569,0
103,34.9996,0.8412,100.0,449.44,555.9,1364.55,1129.42,5.48,8.0,194.33,2222.94,8353.38,1.02,41.82,183.53,2388.01,8066.39,9.3206,0.02,334,2223,100.0,14.89,9.0376,0
104,10.001,0.25,100.0,489.05,604.44,1503.38,1301.68,10.52,15.49,394.47,2318.94,8783.52,1.26,45.33,371.88,2388.16,8129.94,8.6507,0.03,367,2319,100.0,28.74,17.0748,0
105,35.0023,0.8401,100.0,449.44,555.47,1361.54,1126.14,5.48,8.0,194.28,2222.85,8346.88,1.02,41.75,182.9,2387.99,8059.94,9.3157,0.02,334,2223,100.0,14.97,8.9289,0
106,0.0008,0.001,100.0,518.67,642.84,1593.34,1399.04,14.62,21.6,554.78,2388.04,9053.28,1.3,47.24,521.84,2388.06,8132.76,8.4259,0.03,394,2388,100.0,38.99,23.4268,0
107,25.0023,0.6202,60.0,462.54,536.46,1258.17,1045.44,7.05,9.02,174.72,1915.35,8005.0,0.94,36.51,165.06,2028.21,7873.18,10.9025,0.02,309,1915,84.93,14.32,8.4412,0
108,20.0033,0.7002,100.0,491.19,607.09,1484.49,1247.32,9.35,13.66,334.76,2323.98,8728.13,1.08,44.28,315.1,2388.06,8067.14,9.2191,0.02,364,2324,100.0,24.59,14.6811,0
109,10.0022,0.25,100.0,489.05,604.92,1498.29,1306.71,10.52,15.49,394.59,2318.86,8779.42,1.26,45.29,371.34,2388.07,8129.71,8.6522,0.03,369,2319,100.0,28.63,17.1977,0
110,0.0029,0.0,100.0,518.67,642.53,1587.28,1399.38,14.62,21.61,554.14,2388.13,9058.84,1.3,47.59,521.96,2388.04,8135.91,8.4308,0.03,391,2388,100.0,38.75,23.3611,0
111,42.0027,0.8414,100.0,445.0,549.54,1353.33,1120.15,3.91,5.71,138.28,2211.91,8317.06,1.02,42.12,130.47,2387.89,8078.08,9.3366,0.02,331,2212,100.0,10.64,6.3317,0
112,25.0009,0.6203,60.0,462.54,536.49,1266.69,1044.13,7.05,9.03,175.68,1915.34,8010.28,0.94,36.68,164.62,2028.17,7871.36,10.9243,0.02,306,1915,84.93,14.28,8.5142,0
113,0.0025,0.0,100.0,518.67,642.47,1589.37,1402.67,14.62,21.61,553.85,2388.03,9049.42,1.3,47.33,521.49,2388.07,8141.68,8.4149,0.03,392,2388,100.0,38.87,23.3487,0
114,19.9998,0.7,100.0,491.19,607.51,1483.16,1248.83,9.35,13.66,334.87,2323.93,8723.08,1.08,44.27,314.39,2388.02,8064.99,9.2339,0.02,365,2324,100.0,24.59,14.5834,0
115,19.9981,0.7,100.0,491.19,607.27,1486.01,1242.71,9.35,13.65,334.67,2323.94,8725.65,1.08,44.24,315.75,2388.1,8062.51,9.195,0.02,365,2324,100.0,24.6,14.7306,0
116,42.0066,0.84,100.0,445.0,549.29,1350.56,1126.92,3.91,5.72,139.42,2211.91,8319.01,1.02,41.89,130.14,2387.93,8087.29,9.3282,0.02,329,2212,100.0,10.72,6.3688,0
117,24.9999,0.62,60.0,462.54,536.87,1260.8,1052.22,7.05,9.03,175.41,1915.32,8009.18,0.94,36.86,164.95,2028.2,7869.84,10.84,0.02,306,1915,84.93,14.27,8.4923,0
118,42.0065,0.84,100.0,445.0,549.42,1355.03,1128.59,3.91,5.71,138.2,2211.87,8325.68,1.02,42.24,130.3,2388.01,8083.38,9.3695,0.02,330,2212,100.0,10.47,6.435,0
119,42.0006,0.8406,100.0,445.0,550.24,1346.07,1121.41,3.91,5.71,139.43,2211.86,8323.25,1.02,42.04,130.96,2387.99,8084.32,9.3596,0.02,329,2212,100.0,10.82,6.2967,0
120,20.0054,0.7,100.0,491.19,607.28,1478.07,1246.73,9.35,13.66,334.52,2323.95,8723.87,1.08,44.14,315.5,2388.09,8062.65,9.1884,0.02,364,2324,100.0,24.52,14.7121,0
121,0.002,0.0018,100.0,518.67,642.49,1585.63,1404.45,14.62,21.61,554.21,2388.13,9055.84,1.3,47.29,521.21,2388.08,8137.01,8.4431,0.03,392,2388,100.0,38.96,23.386,0
122,19.9989,0.7,100.0,491.19,606.8,1480.66,1248.12,9.35,13.65,334.8,2323.97,8722.6,1.08,44.35,315.07,2388.11,8061.15,9.2031,0.02,364,2324,100.0,24.56,14.6857,0
123,19.999,0.7,100.0,491.19,607.13,1480.59,1251.61,9.35,13.65,334.92,2324.01,8721.84,1.07,44.58,314.82,2388.07,8055.29,9.2315,0.02,365,2324,100.0,24.6,14.6641,0
124,42.0028,0.84,100.0,445.0,548.82,1351.97,1116.9,3.91,5.71,138.97,2211.92,8317.37,1.02,42.14,131.0,2387.97,8085.61,9.3617,0.02,328,2212,100.0,10.55,6.3752,0
125,20.0032,0.7012,100.0,491.19,607.43,1486.45,1239.21,9.35,13.65,334.13,2323.98,8720.13,1.08,44.4,314.9,2388.11,8056.74,9.2241,0.02,365,2324,100.0,24.43,14.7181,0
126,42.0047,0.841,100.0,445.0,549.38,1348.54,1122.09,3.91,5.71,138.55,2211.9,8312.03,1.02,41.93,130.67,2387.94,8080.28,9.3587,0.02,330,2212,100.0,10.63,6.2514,0
127,24.9996,0.62,60.0,462.54,536.75,1263.72,1046.29,7.05,9.03,175.91,1915.36,8012.62,0.94,36.69,165.07,2028.18,7877.91,10.8576,0.02,307,1915,84.93,14.28,8.6903,0
128,19.9996,0.7,100.0,491.19,607.8,1485.56,1246.15,9.35,13.65,334.64,2323.95,8728.17,1.08,44.35,314.98,2388.04,8058.75,9.2262,0.02,366,2324,100.0,24.51,14.8106,0
129,42.0018,0.84,100.0,445.0,549.75,1356.96,1131.08,3.91,5.72,139.64,2211.82,8316.87,1.02,42.06,130.89,2387.89,8078.57,9.375,0.02,330,2212,100.0,10.51,6.4263,0
130,0.0006,0.0013,100.0,518.67,642.38,1588.33,1404.0,14.62,21.61,553.97,2388.11,9058.69,1.3,47.27,522.21,2388.11,8138.97,8.4449,0.03,394,2388,100.0,38.87,23.2974,0
131,0.0004,0.0,100.0,518.67,642.26,1587.95,1402.45,14.62,21.61,553.98,2388.04,9048.0,1.3,47.4,521.27,2388.08,8131.07,8.4489,0.03,393,2388,100.0,39.02,23.2039,0
132,9.9983,0.2501,100.0,489.05,605.08,1495.38,1312.35,10.52,15.49,394.63,2318.87,8777.18,1.26,45.27,371.78,2388.11,8125.64,8.6554,0.03,369,2319,100.0,28.63,17.1,0
133,10.0041,0.25,100.0,489.05,604.61,1498.04,1305.72,10.52,15.49,395.37,2318.88,8775.66,1.26,45.47,371.74,2388.15,8125.53,8.6057,0.03,368,2319,100.0,28.58,17.1635,0
134,0.0012,0.0,100.0,518.67,642.6,1588.79,1403.54,14.62,21.61,554.32,2388.09,9060.34,1.3,47.45,521.7,2388.05,8134.91,8.4063,0.03,391,2388,100.0,38.84,23.2936,0
135,0.0007,0.0002,100.0,518.67,642.81,1590.91,1406.66,14.62,21.61,554.4,2388.1,9057.35,1.3,47.57,521.72,2388.06,8138.81,8.4217,0.03,392,2388,100.0,39.04,23.3696,0
136,20.0041,0.7019,100.0,491.19,607.57,1474.12,1248.32,9.35,13.66,335.39,2324.02,8718.86,1.08,44.47,315.33,2388.05,8062.87,9.1865,0.02,365,2324,100.0,24.53,14.6324,0
137,0.0024,0.0012,100.0,518.67,642.46,1597.05,1409.59,14.62,21.61,553.27,2388.1,9054.31,1.3,47.45,522.15,2388.04,8136.96,8.4389,0.03,394,2388,100.0,38.94,23.2827,0
138,41.9987,0.8406,100.0,445.0,549.42,1357.72,1121.06,3.91,5.72,138.7,2211.83,8326.19,1.02,42.06,131.17,2387.9,8083.26,9.3613,0.02,331,2212,100.0,10.53,6.4376,0
139,34.9984,0.8409,100.0,449.44,555.77,1359.45,1134.05,5.48,8.0,194.68,2222.95,8352.22,1.02,41.9,182.96,2388.11,8069.97,9.3192,0.02,336,2223,100.0,14.93,8.9668,0
140,42.0039,0.84,100.0,445.0,549.09,1355.7,1120.68,3.91,5.71,138.49,2211.87,8326.12,1.02,41.92,130.27,2387.88,8080.71,9.3353,0.02,331,2212,100.0,10.61,6.414,0
141,20.0033,0.7013,100.0,491.19,607.79,1482.28,1252.46,9.35,13.65,334.89,2323.98,8718.64,1.08,44.19,314.55,2388.06,8059.62,9.1931,0.02,367,2324,100.0,24.48,14.6612,0
142,20.0027,0.7004,100.0,491.19,607.77,1484.68,1253.79,9.35,13.66,334.62,2323.97,8716.12,1.08,44.28,314.73,2388.08,8062.83,9.2634,0.02,365,2324,100.0,24.48,14.6184,0
143,42.0055,0.84,100.0,445.0,549.48,1353.83,1127.21,3.91,5.71,138.79,2211.85,8325.08,1.02,41.86,130.93,2387.91,8083.45,9.3571,0.02,330,2212,100.0,10.63,6.3758,0
144,42.0044,0.8416,100.0,445.0,549.21,1354.23,1121.44,3.91,5.71,139.12,2211.82,8315.58,1.02,42.22,130.45,2387.92,8076.61,9.405,0.02,333,2212,100.0,10.4,6.2758,0
145,0.0022,0.0,100.0,518.67,642.64,1589.04,1410.79,14.62,21.61,552.76,2388.09,9055.15,1.3,47.49,521.18,2388.08,8137.32,8.4168,0.03,391,2388,100.0,38.95,23.3527,0
146,42.0072,0.8409,100.0,445.0,549.94,1353.29,1128.7,3.91,5.71,138.72,2211.93,8322.14,1.02,42.17,130.54,2387.9,8086.11,9.3997,0.02,331,2212,100.0,10.56,6.3902,0
147,42.0061,0.8418,100.0,445.0,549.81,1360.95,1123.2,3.91,5.71,139.25,2211.86,8319.71,1.02,42.07,130.91,2387.95,8082.4,9.389,0.02,330,2212,100.0,10.56,6.4313,0
148,42.0056,0.84,100.0,445.0,549.72,1353.92,1123.64,3.91,5.72,138.47,2211.81,8325.67,1.02,42.1,130.2,2387.92,8082.7,9.3901,0.02,331,2212,100.0,10.5,6.2654,0
149,42.0075,0.8402,100.0,445.0,549.36,1358.26,1126.52,3.91,5.71,138.86,2211.84,8321.76,1.02,42.07,130.87,2387.96,8079.61,9.3432,0.02,330,2212,100.0,10.64,6.3232,0
150,0.0002,0.0008,100.0,518.67,643.1,1589.71,1405.75,14.62,21.61,553.77,2388.06,9058.09,1.3,47.49,521.98,2388.05,8133.85,8.4298,0.03,393,2388,100.0,38.79,23.4365,0
151,0.0009,0.0,100.0,518.67,642.2,1589.17,1404.15,14.62,21.61,554.25,2388.07,9052.01,1.3,47.37,521.09,2388.07,8136.8,8.4355,0.03,393,2388,100.0,38.97,23.3172,0
152,10.0038,0.2504,100.0,489.05,605.04,1500.83,1309.79,10.52,15.49,394.28,2318.85,8783.16,1.26,45.39,371.89,2388.11,8136.5,8.6192,0.03,368,2319,100.0,28.6,17.23,0
153,20.0015,0.7,100.0,491.19,607.51,1481.41,1250.56,9.35,13.66,334.82,2323.98,8715.46,1.08,44.38,315.69,2388.07,8066.25,9.2346,0.02,364,2324,100.0,24.56,14.6232,0
154,0.001,0.0,100.0,518.67,642.18,1591.06,1403.23,14.62,21.61,553.43,2388.09,9053.21,1.3,47.31,521.38,2388.05,8130.98,8.4482,0.03,392,2388,100.0,38.82,23.2386,0
155,35.007,0.84,100.0,449.44,556.23,1358.96,1136.02,5.48,8.0,194.32,2222.94,8346.42,1.02,41.84,182.97,2387.99,8072.43,9.301,0.02,333,2223,100.0,14.98,8.9585,0
156,10.0008,0.25,100.0,489.05,604.31,1502.92,1310.74,10.52,15.49,394.2,2318.97,8778.27,1.26,45.22,371.88,2388.15,8130.73,8.6387,0.03,368,2319,100.0,28.44,17.2093,0
157,35.0072,0.84,100.0,449.44,555.41,1366.62,1127.55,5.48,8.0,195.36,2222.93,8348.99,1.02,41.89,183.24,2387.98,8069.17,9.3394,0.02,332,2223,100.0,14.9,8.9865,0
158,0.0013,0.0,100.0,518.67,642.82,1592.34,1413.18,14.62,21.61,552.96,2388.1,9060.63,1.3,47.57,521.7,2388.11,8135.59,8.4198,0.03,393,2388,100.0,38.78,23.3817,0
159,20.0033,0.7,100.0,491.19,607.33,1487.69,1254.29,9.35,13.66,334.38,2323.96,8720.38,1.08,44.61,314.89,2388.07,8060.09,9.1977,0.02,365,2324,100.0,24.52,14.5583,0
160,41.9986,0.84,100.0,445.0,549.7,1357.78,1121.18,3.91,5.71,139.07,2211.87,8319.51,1.02,42.12,130.41,2387.92,8082.05,9.3584,0.02,330,2212,100.0,10.59,6.3179,0
161,42.0049,0.84,100.0,445.0,550.15,1352.09,1121.53,3.91,5.71,138.04,2211.8,8322.02,1.02,41.9,129.84,2387.93,8082.23,9.3512,0.02,331,2212,100.0,10.54,6.4116,0
162,0.0023,0.0,100.0,518.67,642.38,1594.92,1410.41,14.62,21.61,553.92,2388.14,9052.53,1.3,47.36,521.25,2388.11,8134.06,8.4555,0.03,392,2388,100.0,38.82,23.2448,0
163,42.0,0.841,100.0,445.0,549.72,1362.02,1138.96,3.91,5.71,139.15,2211.88,8318.99,1.02,42.04,131.12,2387.91,8080.98,9.3642,0.02,331,2212,100.0,10.59,6.302,0
164,0.0009,0.0004,100.0,518.67,642.64,1585.62,1414.68,14.62,21.61,552.77,2388.1,9052.55,1.3,47.47,521.27,2388.1,8138.24,8.4317,0.03,392,2388,100.0,38.93,23.2715,1
165,42.0076,0.84,100.0,445.0,550.0,1357.32,1123.37,3.91,5.71,138.38,2211.88,8324.1,1.02,42.14,130.35,2387.93,8083.67,9.352,0.02,331,2212,100.0,10.62,6.335,1
166,20.0,0.7,100.0,491.19,607.08,1488.25,1248.45,9.35,13.66,335.07,2323.94,8729.35,1.08,44.57,315.01,2388.05,8053.33,9.2241,0.02,365,2324,100.0,24.33,14.7038,1
167,0.0024,0.0,100.0,518.67,642.31,1593.78,1408.55,14.62,21.61,554.08,2388.13,9048.68,1.3,47.39,521.75,2388.12,8136.66,8.4558,0.03,393,2388,100.0,38.94,23.3822,1
168,42.0042,0.8404,100.0,445.0,549.16,1358.8,1129.1,3.91,5.72,138.45,2211.88,8313.84,1.02,42.28,130.31,2387.97,8086.63,9.3486,0.02,332,2212,100.0,10.72,6.3436,1
169,35.0029,0.84,100.0,449.44,555.4,1366.96,1127.07,5.48,8.0,194.33,2222.93,8351.12,1.02,41.97,183.44,2388.07,8068.88,9.3305,0.02,334,2223,100.0,14.81,8.9009,1
170,20.0029,0.7019,100.0,491.19,607.76,1483.09,1251.81,9.35,13.66,334.21,2324.0,8725.76,1.08,44.34,315.5,2388.12,8061.0,9.2187,0.02,365,2324,100.0,24.47,14.6061,1
171,42.0063,0.8413,100.0,445.0,549.75,1355.65,1125.5,3.91,5.72,138.65,2211.86,8321.05,1.02,42.13,130.96,2387.94,8085.04,9.3537,0.02,330,2212,100.0,10.5,6.3717,1
172,35.0057,0.8406,100.0,449.44,555.77,1369.94,1131.68,5.48,8.0,194.27,2222.95,8348.91,1.02,41.95,183.57,2388.05,8065.86,9.3103,0.02,335,2223,100.0,14.88,8.8588,1
173,42.0073,0.8409,100.0,445.0,549.38,1354.47,1127.0,3.91,5.72,138.81,2211.84,8323.7,1.02,42.21,130.1,2387.98,8088.43,9.342,0.02,331,2212,100.0,10.55,6.3205,1
174,25.0034,0.62,60.0,462.54,536.77,1264.66,1049.96,7.05,9.02,175.55,1915.36,8004.45,0.94,36.84,164.79,2028.25,7875.84,10.9156,0.02,308,1915,84.93,14.37,8.5349,1
175,42.0031,0.841,100.0,445.0,549.81,1350.75,1127.24,3.91,5.72,137.72,2211.87,8318.81,1.02,42.11,130.46,2387.92,8082.03,9.3453,0.02,331,2212,100.0,10.53,6.3303,1
176,0.0019,0.001,100.0,518.67,642.73,1583.7,1409.86,14.62,21.61,553.62,2388.14,9054.29,1.3,47.46,521.16,2388.07,8130.79,8.4238,0.03,393,2388,100.0,38.98,23.2608,1
177,25.0044,0.62,60.0,462.54,537.03,1265.05,1051.51,7.05,9.03,174.51,1915.36,8008.34,0.94,36.81,164.65,2028.18,7874.88,10.9043,0.02,307,1915,84.93,14.25,8.64,1
178,10.0005,0.25,100.0,489.05,605.25,1511.77,1307.31,10.52,15.5,394.71,2318.97,8785.58,1.26,45.4,371.03,2388.16,8121.99,8.6209,0.03,369,2319,100.0,28.53,17.0412,1
179,25.0017,0.6207,60.0,462.54,536.97,1263.13,1052.96,7.05,9.03,175.23,1915.25,8011.84,0.94,36.84,164.9,2028.24,7879.47,10.8717,0.02,306,1915,84.93,14.27,8.522,1
180,0.0029,0.0003,100.0,518.67,642.04,1590.05,1407.8,14.62,21.61,553.92,2388.12,9051.45,1.3,47.46,521.23,2388.1,8135.17,8.4484,0.03,392,2388,100.0,38.65,23.2342,1
181,35.0015,0.84,100.0,449.44,555.45,1366.5,1131.33,5.48,8.0,194.92,2223.0,8354.19,1.02,41.95,183.26,2388.03,8063.16,9.337,0.02,334,2223,100.0,14.94,8.9574,1
182,20.0025,0.7,100.0,491.19,607.51,1483.91,1247.72,9.35,13.65,334.51,2324.03,8721.51,1.08,44.22,315.45,2388.14,8064.08,9.1864,0.02,365,2324,100.0,24.47,14.736,1
183,42.0061,0.8417,100.0,445.0,550.06,1348.74,1129.35,3.91,5.71,138.51,2211.79,8320.73,1.02,42.1,130.29,2387.93,8081.47,9.3673,0.02,330,2212,100.0,10.63,6.3307,1
184,41.9995,0.8414,100.0,445.0,549.99,1349.62,1129.56,3.91,5.72,138.26,2211.84,8317.46,1.02,42.18,130.11,2387.93,8081.63,9.3835,0.02,331,2212,100.0,10.64,6.2833,1
185,42.0018,0.842,100.0,445.0,549.68,1358.77,1124.64,3.91,5.71,139.1,2211.8,8323.68,1.02,42.01,130.59,2387.9,8083.8,9.3921,0.02,331,2212,100.0,10.45,6.4213,1
186,0.0009,0.0,100.0,518.67,642.37,1582.95,1412.84,14.62,21.61,553.85,2388.17,9059.25,1.3,47.53,521.73,2388.09,8134.34,8.417,0.03,393,2388,100.0,38.92,23.3726,1
187,20.0003,0.701,100.0,491.19,607.72,1490.58,1249.87,9.35,13.66,334.52,2323.99,8725.2,1.08,44.53,314.01,2388.16,8057.64,9.2246,0.02,366,2324,100.0,24.33,14.6592,1
188,0.0027,0.0,100.0,518.67,642.62,1588.27,1412.7,14.62,21.61,552.31,2388.11,9052.91,1.3,47.66,521.28,2388.12,8130.81,8.4326,0.03,392,2388,100.0,38.65,23.376,1
